,YearMonth,publication,text,topic_nr,topic_name
945,2020-01,Les Echos,"De nouvelles obligations pour les investisseurs....  l'impact sur l'environnement des investissements réalisés.  « Bien plus qu'une problématique environnementale, le  changement  climatique devient un enjeu économique et social. Lorsque ce risque n'est pas traité, il peut ...",3,3_joe biden_américain_son_plan
946,2020-01,Les Echos,"L'étrange haine française de Davos et de BlackRock.  ...  10) avait pour objectif de hiérarchiser les priorités de la planète. La lutte contre le  réchauffement  climatique était sortie en tête, de loin. De son côté, BlackRock est né il y a ...",0,0_cop_paris_changement_accord
947,2020-01,Les Echos,"« L'expansion des zones urbaines en Afrique n'est ni planifiée ni contrôlée ».  ...  réussisse à planifier la croissance de ses villes. En même temps que l'urbanisation, le  réchauffement  climatique est un autre défi majeur pour le continent. Y atil des conséquences déjà ...",16,16_premières victimes_enfants_santé mentale_pandémie
948,2020-01,Les Echos,"Bel améliore ses conditions d'emprunt grâce à ses performances RSE....  respect de la charte signée avec les producteurs de lait, la réduction des gaz à  effet  de  serre produits par le groupe et la mise en place de programmes de nutrition locaux ...",3,3_joe biden_américain_son_plan
949,2020-01,Les Echos,"Climat : ces multinationales qui se mobilisent.  ...  comme Danone, Kering, L'Oréal, Orange et Suez figurent parmi les 179 entreprises mondiales identifiées par l'organisation non gouvernementale CDP comme leaders en termes d'action contre le  changement  climatique.  ...",3,3_joe biden_américain_son_plan
950,2020-01,Les Echos,"L'urgence d'un Green Deal pour libérer l'Europe de la contrainte pétrolière....  encore à l'amorce de cette nouvelle décennie, d'autant que la lutte contre le  changement  climatique fait émerger (à un rythme certes insuffisant) des technologies de substitution : à nouveau selon l ...",7,7_inondations_phénomènes_eaux_par le
951,2020-01,Les Echos,« La maison Carmignac va aborder la deuxième génération ».  ...  des avancées de la technologie qui offrent pourtant le meilleur rempart à la menace du  réchauffement  climatique. On oublie qu'il y a finalement peu de conflits dans le monde aujourd'hui ...,5,5_bolsonaro_changement_brésil_ne
952,2020-01,Les Echos,"Ces idées qui détruisent peu à peu l'Amérique.  ...  sur le climat L'environnement n'échappe pas non plus aux affirmations mensongères.  « Nier le  changement  climatique, qu'importent les preuves, est devenu un principe fondamental chez les républicains »  , dit Krugman. Et ...",14,14_climat australie_incendies_abbott_par habitant
953,2020-01,Les Echos,"Transition écologique de l'aérien : pour une fiscalité incitative.  ...  compétitivité écologique, fondée sur l'incitation. Via une fiscalité incitative. Le transport aérien contribue au  réchauffement  climatique, en comptant pour 2 % des émissions de gaz à  effet  de  serre, et doit donc ...",31,31_barrière_barrière de corail_récifs_récifs coralliens
954,2020-01,Les Echos,"Climat : ce que peut faire vraiment la BCE....  donc d'être plus symbolique qu'efficace. Le véritable outil pour lutter rapidement contre le  réchauffement  climatique est d'abord du ressort des gouvernements. Il s'agit d'une fiscalité carbone, comme ...",3,3_joe biden_américain_son_plan
955,2020-01,Les Echos,"Faguo se démarque en devenant une entreprise à mission.  ...  jeune pousse française opte pour un engagement maximal en faveur de la lutte contre le  réchauffement  climatique, et prévoit de produire 100 % des pièces à partir de matières recyclées d'ici à ...",36,36_stables_les émissions mondiales_vont continuer grimper_37 ici
956,2020-01,Les Echos,"Climat : Total assigné en justice.  ...  de vigilance des entreprises. Le pétrolier français  « doit prendre des mesures concrètes pour prévenir le  réchauffement  climatique dont il est en partie responsable »,  explique Paul Mougeolle, de l'association Notre affaire à ...",38,38_climatique notre_droit reste identifié_mouvements migratoires dans_monde gouverné en
957,2020-01,Les Echos,"« Beaucoup doivent leur carrière à un modèle de croissance périmé »....  et climat sontils compatibles ? Nicholas Stern, auteur du fameux rapport sur l'économie du  changement  climatique en 2006, concède que les économistes font davantage partie du problème que de la solution ...",11,11_déforestation_les forêts_pompiers_tropicales
958,2020-01,Les Echos,"Le réchauffement climatique condamne les régions viticoles à davantage diversifier leurs cépages.  Face au  réchauffement  climatique qui les menace, les régions viticoles du monde sont loin d'avoir dit leur dernier mot. Faire appel à de nouvelles variétés de cépages permettrait de réduire de ...",0,0_cop_paris_changement_accord
959,2020-01,Les Echos,"Le mouvement pour le climat analysé par six jeunes économistes....  la Banque de Suède en 2018. Son optique, celle d'une analyse coûtbénéfice du  changement  climatique, conduit à un réchauffement optimal de 3,5 °C ! » Le conflit générationnel apparent dans la ...",1,1_carbone_france_gaz effet de_émissions de
960,2020-02,Les Echos,"Quatre scénarios pour réinventer le capitalisme.  ...  un demisiècle, le capitalisme n'a été autant contesté. C'est la faute des inégalités et du  réchauffement  climatique. Mais il a bien des moyens de se régénérer... ou non.  ...",16,16_premières victimes_enfants_santé mentale_pandémie
961,2020-02,Les Echos,"Changement climatique et IA, même combat ?.  ...  ce dernier a fait une comparaison audacieuse avec la question de la lutte contre le  changement  climatique :  « L'intelligence artificielle n'est pas différente du climat. Il n'y a pas de ...",3,3_joe biden_américain_son_plan
962,2020-02,Les Echos,"Quand le risque devient stratégique.... Alors que la survie de certaines entreprises peut être remise en cause par le  changement  climatique, les enjeux du management des risques se hissent à un niveau stratégique. Avec des problématiques plus ...",0,0_cop_paris_changement_accord
963,2020-02,Les Echos,"[Le cyberse place pour la première fois...]....  3 sur 5 en termes d'impact. De fait, on constate aujourd'hui que le  changement  climatique frappe plus fort et plus vite que prévu », indique Florence TonduMelique, PDG de Zurich ...",4,4_macron_les villes_entreprises_dollars
964,2020-02,Les Echos,"Grand Prix de l'Economie : Lagarde plaide pour l'autonomie de l'Europe.  ...  climatique Christine Lagarde a également renouvelé son alerte sur l'urgence à lutter contre le  réchauffement  climatique. «  Ce sera une dimension importante de notre revue stratégique  », atelle confirmé. Elle a ...",4,4_macron_les villes_entreprises_dollars
965,2020-02,Les Echos,"Climat : les stations de ski ciblent les dameuses et les voitures.  ... A la fois victimes et coresponsables du  réchauffement  climatique, les stations de sports d'hiver se mobilisent pour réduire leurs émissions de CO 2 . Parallèlement, la stratégie marketing est adaptée à une ...",1,1_carbone_france_gaz effet de_émissions de
966,2020-02,Les Echos,"« La mondialisation ne s'arrête pas, mais elle évolue ».  ...  le Brexit. Les conversations ont plutôt tourné cette foisci autour de la question du  changement  climatique et de la responsabilité sociale et environnementale des entreprises. Il s'agit du défi majeur ...",1,1_carbone_france_gaz effet de_émissions de
967,2020-02,Les Echos,« Les planètes sont alignées pour les crus ligériens ».Les vins de Loire ont le vent en poupe. Estce un effet positif du  réchauffement  climatique ? Les planètes sont alignées pour les crus du Val de Loire. Nous sommes entrés dans ...,10,10_émissions de_de gaz_effet de serre_gaz effet de
968,2020-02,Les Echos,"L'AFD s'allie à BlackRock pour financer les infrastructures climat....  monter un fonds de capitalinvestissement visant à financer les infrastructures de lutte contre le  changement  climatique dans les pays émergents, dont 25 % au minimum en Afrique. Le fonds, dont la gestion ...",3,3_joe biden_américain_son_plan
969,2020-02,Les Echos,"Le charbon, une énergie fossile en pleine forme.  ... Maudit charbon ! Cette ressource fossile, première responsable du  réchauffement  climatique, a la vie dure. En dépit des appels répétés en faveur de son abandon, sa consommation continuera d'augmenter dans les prochaines ...",0,0_cop_paris_changement_accord
970,2020-02,Les Echos,"« La France doit avoir du nucléaire et du renouvelable », juge le directeur de l'Agence internationale de l'énergie....  de CO2.  « Le principal défi auquel le monde fait face aujourd'hui est celui du  changement  climatique , note Fatih Birol dans son bureau qui surplombe la Seine.  Le secteur de l'énergie ...",0,0_cop_paris_changement_accord
971,2020-02,Les Echos,"CO2 : 2019 sera-t-elle l'année du pic des émissions mondiales ?.  ... Après deux années de hausse, les émissions de gaz à  effet  de  serre du secteur énergétique (toutes sauf celles liées à l'agriculture ou aux incendies) ont stagné en 2019, selon l ...",21,21_glaciologie_température_surface_années 1990 aux
972,2020-02,Les Echos,"Climat : le Parlement encourage la BCE à faire sa révolution.  ...  tant qu'institution de l'Union,  « est liée par l'Accord de Paris sur le  changement  climatique et que cela devrait se refléter dans ses politiques » .  Le Parlement européen note également la ...",20,20_la plus chaude_copernicus_record_européen copernicus
973,2020-02,Les Echos,"Macron veut amortir les chocs du changement climatique.  ...  sur un déplacement au pied du MontBlanc, haut lieu de l'alpinisme que le  réchauffement  climatique et le surtourisme dégradent à vue d'oeil. C'est là, avec la Mer de ...",11,11_déforestation_les forêts_pompiers_tropicales
974,2020-02,Les Echos,"« EDF restera un groupe public », assure Jean-Bernard Lévy.  ...  se chauffent à  l'électricité décarbonée qui n'émet que très peu de gaz à  effet  de  serre  »  . Il s'est ainsi dit ravi de la décision du gouvernement d'imposer à ...",0,0_cop_paris_changement_accord
975,2020-02,Les Echos,"L'écologie prise en otage par les anticapitalistes.  Chaque jour rend un peu plus concrètes les conséquences du  changement  climatique. A mesure qu'ils se précisent, on devine l'étendue des défis qui s'imposent à nous. Ce n'est ...",1,1_carbone_france_gaz effet de_émissions de
976,2020-02,Les Echos,"Jeff Bezos promet 10 milliards de dollars pour la planète.  ...  création d'un fonds doté de 10 milliards de dollars, visant à lutter contre le  réchauffement  climatique. Il sera entièrement financé par Jeff Bezos, sur ses deniers personnels, et n'a rien ...",1,1_carbone_france_gaz effet de_émissions de
977,2020-02,Les Echos,"Les stations de moyenne montagne vont chercher la neige plus haut.  ... Pour lutter contre la raréfaction de la neige liée au  réchauffement  climatique, les stations de moyenne montagne déploient leurs équipements vers les hautes altitudes, sur des territoires encore vierges. Ces investissements interpellent ...",13,13_oiseaux_invasives_exotiques_pollution
