date,publication,words,author,title,intro
2020-12-16,Le Figaro,787mots,"Gonzalès, Paule","L'écologie dans la Constitution, gadget ou nécessité ?","  ...  de «   garantir la protection de l'environnement, de la biodiversité et la lutte contre le  réchauffement  climatique  » . De Paul Cassia, professeur de droit public à l'université de Paris I Panthéon Sorbonne ..."
2020-12-16,Le Figaro,15mots,,[Gaz à effet de serre : les télécoms...],Gaz à  effet  de  serre : les télécoms jouent la carte de l'écologie  ...
2020-12-16,Le Figaro,1203mots,"Bourmaud, François-Xavier, Quinault-Maupoil, Tristan",Comment Macron a maintenu le secret sur le référendum,"  ...  France avait alors dit « non » à la Constitution européenne. Cette fois, il s'agit du  réchauffement  climatique. Emmanuel Macron accepte de soumettre au vote des Français l'introduction de la défense de ..."
2020-12-19,Le Figaro,379mots,"Nodé-Langlois, Fabrice",Joe Biden complète son équipe de défense du climat,  ...  postesclés sur les dossiers qu'il a érigés en priorité. La lutte contre le  changement  climatique et la transition énergétique y figurent en bonne place. Le président élu avait déjà désigné ...
2020-12-21,Le Figaro,472mots,"Bembaron, Elsa",Un rapport sur la 5G fait polémique,  ...  la 4G. La 5G risquetelle de faire augmenter les émissions de gaz à  effet  de  serre (GES) en offrant de nouvelles capacités de connexion ? Ou vatelle au contraire ...
2020-12-22,Le Figaro,517mots,"Bohineust, Armelle",L'effort de « verdissement » des producteurs,"  ...  promu lors du G20 organisé par Riyad le 21 novembre un plan d'atténuation du  changement  climatique reposant sur « 4 R » : la réduction, la réutilisation, le recyclage et le retrait (élimination) du ..."
2020-12-22,Le Figaro,702mots,"Bastié, Eugénie",Alain Finkielk raut : « Elles transforment tous les paysages en sites industriels »,  ...  en conclut que les énergies renouvelables permettront de faire baisser les émissions de gaz à  effet  de  serre. Il faut donc les développer pour lutter efficacement contre le  changement  climatique. La démonstration ...
2020-12-24,Le Figaro,581mots,"Reynaud, Stéphane",Comment Roederer dessine l'avenir de la champagne,"  ...  aussi travailler dans une forme d'esprit bourguignon.  5 Tirer parti du climat bienveillant  « Le  changement  climatique permet de réaliser des cuvées plus choisies et abouties en termes de maturité,  explique Jean ..."
2021-01-04,Le Figaro,484mots,"de Guigné, Anne",Ce que la crise sanitaire peut changer pour l'action climatique,"  ...  Dauphine, aurait choisi de tirer un parallèle entre l'épidémie de Covid19 et le  réchauffement  climatique pour célébrer les vertus décroissantes du confinement, son ouvrage nous aurait beaucoup moins intéressée. Il ..."
2021-01-11,Le Figaro,1085mots,"Grandmaison, Pascal",Mythes et réalité des nouvelles technologies,  ...  garants de l'intégrité de notre environnement et les champions de la lutte contre le  réchauffement  climatique. La réalité est évidemment toute autre.  Ces promesses plus vertes les unes que les autres ...
2021-01-11,Le Figaro,624mots,"Quinault-Maupoil, Tristan",Le projet de loi climat est finalisé et sera examiné en mars,"  ...  manière efficace et opérante (de) la publicité des produits les plus émetteurs de gaz à  effet  de  serre, sur tous les supports publicitaires » ,  réclamée par la CCC. Délais d'application progressifs  Un ..."
2021-01-12,Le Figaro,678mots,"Egloff, Emmanuel",Suez passe à l'offensive et investit 700 millions d'euros en Chine,"  ...  monde, avec un milliard de tonnes par an, et le premier émetteur de gaz à  effet  de  serre.   « La Chine a de grandes ambitions pour mieux gérer la ressource, notamment l'eau ..."
2021-01-12,Le Figaro,1373mots,"Egloff, Emmanuel",L'industrie européenne peut-elle produire plus propre ?,"  ...  propres L'énergie est un facteur fondamental pour les réductions des émissions de gaz à  effet  de  serre. La fabrication de l'acier, de l'aluminium, du ciment ou du verre est ..."
2021-01-15,Le Figaro,438mots,"Négroni, Angélique",Climat : la justice menace l'État de faute lourde,"  ...  y a bien une   « carence fautive de l'État »   en matière de lutte contre le  changement  climatique. Lors de cette audience, qui constitue une étape clé dans une procédure démarrée en 2018 ..."
2021-01-21,Le Figaro,560mots,"de La Grange, Arnaud",Johnson débarrassé de son ancien allié,"  ...  impatient de collaborer étroitement  » avec lui. «   En matière de lutte contre le Covid et le  changement  climatique, de défense, de sécurité et de promotion de la démocratie, nos objectifs sont les mêmes ..."
2021-01-26,Le Figaro,1047mots,"Reisser, Sylvain",La vérité sur l'électrique,"  ...  réglera pas le problème de la pollution et ne fera pas disparaître les gaz à  effet  de  serre, responsables du  réchauffement  climatique. Le bilan écologique de l'électromobilité vers laquelle la société ..."
2021-01-26,Le Figaro,309mots,"Collomp, Florentin",Un fonds vert pour les banques centrales,"  ...  La Banque centrale européenne (BCE) a annoncé lundi la création d'un « centre sur le  changement  climatique » doté d'une dizaine d'experts, placés sous l'autorité de la présidente, Christine Lagarde ..."
2021-01-28,Le Figaro,779mots,"Jaulmes, Adrien",La semaine où Biden a « effacé » le legs de Trump,"  ...  conformes aux promesses de campagne du président démocrate : soutien économique aux ménages, lutte contre le  changement  climatique et les discriminations raciales ou sexuelles. Mais le principal effort de la nouvelle administration porte ..."
2021-01-30,Le Figaro,42mots,,[Le réchauffement climatique est une réalité...],Le  réchauffement  climatique est une réalité. Cela a une implication sur le choix des pieds de vigne qui sont plantés. Il nous faut retrouver des pieds qui produisent moins de sucre et ...
2021-02-04,Le Figaro,506mots,"Dugua, Pierre-Yves","Consacrer du temps à sa fondation, le must des multimilliardaires américains","  ...  Institute, qui a récolté 100 millions de dollars. Cette organisation partage l'objectif cher à Jeff Bezos de   «  combattre les effets du  changement  climatique pour préserver et protéger le monde naturel  » .   ..."
2021-02-09,Le Figaro,955mots,"Quinault-Maupoil, Tristan","Marc Fesneau : « Sur le climat, les citoyens ont mené un travail très sérieux »",  ...  expertise solide pour répondre à une question posée : comment réduire nos émissions de gaz à  effet  de  serre de 40 % d'ici à 2030. Ils ont mené un travail très sérieux qui ...
2021-02-09,Le Figaro,337mots,"de Chabalier, Blaise",Alerte sur « une planète parfaite »,"  ...  diversité de la vie sauvage, pour mieux faire prendre conscience de sa fragilité face au  réchauffement  climatique. Dans le premier volet,  Du ciel aux océans , ce soir, et dans le second,  Du ..."
2021-02-10,Le Figaro,1122mots,"Delsol, Chantal",Notre maître aujourd'hui : la peur,"  ...  de la guerre nucléaire, du monde trop vide et puis du monde trop plein, du  réchauffement  climatique. Il est vrai que les grandes peurs collectives ont toujours existé, et parfois à juste ..."
2021-02-11,Le Figaro,1353mots,"Frémont, Anne-Laure, Détroyat, Olivia, Egloff, Emmanuel, Collet, Valérie, Guérin, Jean-Yves, Bartnik, Marie","Logement, transports, consommation : des mesures qui touchent tous les pans de la vie quoti dienne",  ...  climat avaient un objectif clair : trouver comment réduire de 40 % les émissions de gaz à  effet  de  serre d'ici à 2030. Le gouvernement assure que les 69 articles du projet de ...
2021-02-12,Le Figaro,1166mots,"Stoffaes, Christian","Ligoté par les experts, le discours moral et le droit, l'art de gouverner est en péril","  ...  l'instar du Groupe d'experts intergouvernemental sur l'évolution du climat (Giec) pour le  réchauffement  climatique ? Et la publication quotidienne des chiffres sanitaires, validés  toutes les heures en continu par le ..."
2021-02-13,Le Figaro,1495mots,"Bommelaer, Claire",Stéphane Bern « Nous courons au désastre si nous ne nous mobilisons pas pour le patrimoine »,"  ...  carrés de bureaux dans cette période de crise, et alors qu'on nous annonce un  réchauffement  climatique sans précédent ? »   s'estil étonné, en soutenant le projet alternatif d'espaces verts sur ..."
2021-02-19,Le Figaro,592mots,"de La Chesnais, Eric","Le pigeon ramier, nouveau fléau francilien","  ...  gibier à la FDSEA francilienne.  Autrefois migrateur, le pigeon ramier est devenu sédentaire avec le  réchauffement  climatique. Il niche en ville dans les parcs et jardins où il y a moins de ..."
2021-02-22,Le Figaro,1614mots,"Barluet, Alain","En Iakoutie, voyage au pays du froid extrême","  ... En Sibérie du NordEst, où la température peut chuter sous les  50 °C, le  réchauffement  climatique est néanmoins particulièrement préoccupant et la fonte du permafrost, le gel éternel, a déjà des ..."
2021-02-24,Le Figaro,521mots,"Bohineust, Armelle",Tikehau lève un fonds géant dédié à la transition énergétique,"  ...  leur croissance et avoir un impact immédiat sur la réduction des émissions de gaz à  effet  de  serre  »  , détaille le patron du groupe qui gère 28,5 milliards d'euros d'actifs ..."
2021-03-01,Le Figaro,290mots,,Les chifFres de la convention,"...  Moins 40 % de gaz à  effet  de  serre d'ici à 2030 Emmanuel Macron avait décidé de créer la CCC au sortir de la crise des « gilets jaunes » , née d'une taxe ..."
2021-03-01,Le Figaro,907mots,"Cohen, Dinah, Quinault-Maupoil, Tristan",La Convention citoyenne prend ses distances avec la loi climat,  ...  pour l'objectif visant à diminuer d'au moins 40 % les émissions de gaz à  effet  de  serre d'ici à 2030.   « Une quinzaine de personnes a voté zéro par militantisme. Il ...
2021-03-02,Le Figaro,1511mots,"Cheyvialle, Anne, Nodé-Langlois, Fabrice",La « taxe carbone » aux frontières peut-elle être utile au climat ?,"  COMMERCE  La lutte contre le  réchauffement  climatique est érigée en priorité par l'Union européenne. L'UE vise la neutralité carbone en 2050 avec, comme objectif intermédiaire en 2030, une baisse des ..."
2021-03-23,Le Figaro,753mots,"Leroux, Eric",L'investissement responsable incite les épargnants à aller en Bourse,  ...  de gagner plus en s'intéressant aux seuls comptes de résultat. Investir pour réduire le  réchauffement  climatique grâce à des entreprises plus vertueuses ou proposant des solutions innovantes pour diminuer les émissions ...
2021-03-25,Le Figaro,560mots,"Dugua, Pierre-Yves",Le plan Biden des infrastructures dépassera les 2 000 milliards,"  ...  réseaux internet à haut débit en zones rurales, mais aussi des programmes de combat du  réchauffement  climatique et des inégalités.  « Nous partons de quelque chose de peu séduisant : la nécessité de réparer ..."
2021-03-27,Le Figaro,699mots,"Leroux, Eric",Comment investir responsable grâce aux ETF?,  ...  l'impact sur le climat est limité en raison de faibles émissions de gaz à  effet  de  serre et engagées dans des politiques volontaristes de ces émissions. Officialisés en décembre dernier par ...
2021-03-31,Le Figaro,894mots,,La France populaire sera-t-elle le bouc émissaire de la loi climat ?,"... 'ailleurs, son objectif déclaré est ni plus ni moins que de modifier le cours du  changement  climatique. Ainsi, il repose sur l'idée qu'une loi votée par le Parlement français serait ..."
2021-04-01,Le Figaro,527mots,"de Chabalier, Blaise",égypte antique le chaos avant la renaissance,"  ...  même que les prémices du déclin sont apparues progressivement pendant le règne de Pépi II.   Réchauffement  climatique et famines Petit à petit, le pharaon a donné toujours davantage de pouvoirs à ses ..."
2021-04-05,Le Figaro,1213mots,"Le Biez, Vincent","Non, nous ne sommes pas condamnés à la décroissance pour sauver la planète !",  ...  priver du progrès technologique. L'inventivité humaine peut permettre de répondre aux enjeux majeurs du  réchauffement  climatique. Depuis la publication du rapport du MIT pour le Club de Rome « Les limites à ...
2021-04-06,Le Figaro,491mots,"Allagui, Slim",Le secret des glaces d'une base américaine,"  ...  1967, et qui risquait de ressurgir avant la fin du siècle, sous l'effet du  réchauffement  climatique. Une nouvelle étude du Service géologique national du Danemark et du Groenland (GEUS) a dissipé ..."
2021-04-07,Le Figaro,1889mots,"Le Corre, Aziliz",Luc Ferry : « Il existe une alternative à l'écologie punitive »,"  ... 'est que cela ne changerait rien ni au sort de la planète, ni même au  changement  climatique. Par rapport aux trois milliards d'Indiens et de Chinois, avec leurs centrales à charbon ..."
